noun_hash,noun_name,attr_hashes,attr_names,count
0x00000C10,,0x009F04A3,EMLPR,1
0x00000271,,0x009F04B9, NLPR,1
0x00000C56,,0x009F04CE,UNLPR,1
0x000002EC,,0x009F04EF;0x009F0501, PLPR;RPLPR,2
0x00000E2D,,0x009F04F0,APLPR,1
0x000003D9,,0x009F055B, TLPR,1
0x00000B56,,0x009F055D,BTLPR,1
0x00000BB5,,0x009F05A0,OVLPR,1
0x00000042,,0x009F0633, AMPR,1
0x00000EC3,,0x009F0634,AAMPR,1
0x000007FC,,0x009F0636,CAMPR,1
0x000007A2,,0x009F0636,CAMPR,1
0x00000B8B,,0x009F063F,LAMPR,1
0x000009EC,,0x009F0642,OAMPR,1
0x00000902,,0x009F0645,RAMPR,1
0x00000736,,0x009F0645,RAMPR,1
0x0000061E,,0x009F0646,SAMPR,1
0x00000DCA,,0x009F0647,TAMPR,1
0x00000486,,0x009F0650,BBMPR,1
0x00000CA2,,0x009F0657,IBMPR,1
0x00000720,,0x009F065C,NBMPR,1
0x000010DD,,0x009F065D,OBMPR,1
0x000009EE,,0x009F065D,OBMPR,1
0x00000604,,0x009F0660,RBMPR,1
0x00000EC4,,0x009F066A,ACMPR,1
0x0000089A,,0x009F066D,DCMPR,1
0x000006EA,,0x009F066F,FCMPR,1
0x000004F6,,0x009F066F,FCMPR,1
0x00000ADB,,0x009F0675,LCMPR,1
0x000010A0,,0x009F0678,OCMPR,1
0x00000F28,,0x009F0678,OCMPR,1
0x00000BA3,,0x009F0678,OCMPR,1
0x0000111B,,0x009F067D,TCMPR,1
0x00000F6D,,0x009F0680,WCMPR,1
0x00000BDA,,0x009F0680,WCMPR,1
0x000007ED,,0x009F0680,WCMPR,1
0x00000792,,0x009F0680,WCMPR,1
0x000004CE,,0x009F0689,EDMPR,1
0x00000EC7,,0x009F06A0,AEMPR,1
0x000007B1,,0x009F06A7,HEMPR,1
0x000005AD,,0x009F06AD,NEMPR,1
0x000007D9,,0x009F06AF,PEMPR,1
0x00000F6E,,0x009F06B6,WEMPR,1
0x00000BDB,,0x009F06B6,WEMPR,1
0x000007EE,,0x009F06B6,WEMPR,1
0x00000793,,0x009F06B6,WEMPR,1
0x00000E25,,0x009F06BB,AFMPR,1
0x00000B59,,0x009F06BD,CFMPR,1
0x000010B1,,0x009F06C6,LFMPR,1
0x000009EF,,0x009F06C9,OFMPR,1
0x0000100E,,0x009F06CD,SFMPR,1
0x00000CD1,,0x009F0703,SHMPR,1
0x000007E4,,0x009F076F,SLMPR,1
0x00000D6A,,0x009F078D,VMMPR,1
0x00000AB5,,0x009F0794,BNMPR,1
0x00000873,,0x009F07A1,ONMPR,1
0x000007D5,,0x009F07A1,ONMPR,1
0x00000D6B,,0x009F07A8,VNMPR,1
0x00000E42,,0x009F07CD,EPMPR,1
0x0000080C,,0x009F07CD,EPMPR,1
0x000009F4,,0x009F07D7,OPMPR,1
0x000005E4,,0x009F07D8,PPMPR,1
0x0000068A,,0x009F07DD,UPMPR,1
0x00000A91,,0x009F0802,DRMPR,1
0x000006F9,,0x009F0804,FRMPR,1
0x00000D60,,0x009F0811,SRMPR,1
0x00000CD5,,0x009F0811,SRMPR,1
0x00000947,,0x009F0811,SRMPR,1
0x00000959,,0x009F0812,TRMPR,1
0x00000C73,,0x009F081A,ASMPR,1
0x000007F8,,0x009F081A,ASMPR,1
0x0000079F,,0x009F081A,ASMPR,1
0x000007FB,,0x009F081B,BSMPR,1
0x0000080E,,0x009F081E,ESMPR,1
0x000007AD,,0x009F081E,ESMPR,1
0x00000D91,,0x009F081F,FSMPR,1
0x00000AD1,,0x009F081F,FSMPR,1
0x000009F5,,0x009F0828,OSMPR,1
0x0000064E,,0x009F082C,SSMPR,1
0x00000DD2,,0x009F082D,TSMPR,1
0x0000103D,,0x009F0830,WSMPR,1
0x00000814,,0x009F083C,HTMPR,1
0x000007B2,,0x009F083C,HTMPR,1
0x00000839,,0x009F083D,ITMPR,1
0x000007B6,,0x009F083D,ITMPR,1
0x00000BB0,,0x009F0843,OTMPR,1
0x000009F6,,0x009F0843,OTMPR,1
0x00000E05,,0x009F084D,YTMPR,1
0x00000AF3,,0x009F0879,OVMPR,1
0x00001075,,0x009F0D6D,NOOPR,1
0x00000425,,0x009F0E37;0x009F0E45, WOPR;NWOPR,2
0x00000CD4,,0x009F104B,SOPPR,1
0x00000DB3,,0x009F10EC,RUPPR,1
0x000000F5,,0x009F1455;0x009F14DC;0x009F14E2,  RPR; ERPR;FERPR,3
0x00000057,,0x009F1470, ARPR,1
0x00000A67,,0x009F147E,NARPR,1
0x00000069,,0x009F148B, BRPR,1
0x00000167,,0x009F17D0, FSPR,1
0x00000307,,0x009F18DE, PSPR,1
0x000008F4,,0x009F1CBA,PYTPR,1
0x000000BB,,0x009F22FE, DWPR,1
0x00000E9D,,0x009F38CA,RUCQR,1
0x000006B6,,0x009F532E,XAMQR,1
0x000008DF,,0x009F55FC,MANQR,1
0x00000D8F,,0x009F6632,ETSQR,1
0x00001002,,0x009F663F,RTSQR,1
0x00000D7C,,0x009F715C,ARWQR,1
0x00000EF3,,0x009F83D9,IDCRR,1
0x0000011C,,0x009F89B8;0x009F89BD, FERR;EFERR,2
0x000001E8,,0x009F8A5A;0x009F8A5F, LERR;ELERR,2
0x00001108,,0x009F8B69,AVERR,1
0x0000092E,,0x009F8E1D,RTFRR,1
0x00000311,,0x009FB57D;0x009FB58F, PTRR;RPTRR,2
0x000000C8,,0x009FDF0B;0x009FDF10, EHSR;EEHSR,2
0x00000A70,,0x009FEA7D,NELSR,1
0x00000FBD,,0x009FF699,ILPSR,1
0x0000024A,,0x00A01778;0x00A018F2;0x00A018F9,  ATR; NATR;GNATR,3
0x00000C2B,,0x00A017D8,OCATR,1
0x00000F77,,0x00A017E5,ADATR,1
0x000008BC,,0x00A0180B,LEATR,1
0x00000A00,,0x00A01862,RHATR,1
0x000002D8,,0x00A018C1;0x00A01928,ELATR; PATR,2
0x00000AF0,,0x00A01937,OPATR,1
0x0000097D,,0x00A01963,ERATR,1
0x000006E3,,0x00A01963,ERATR,1
0x0000114B,,0x00A01972,TRATR,1
0x00000B09,,0x00A01972,TRATR,1
0x00000F6B,,0x00A0198E,USATR,1
0x0000094A,,0x00A019C2,SUATR,1
0x000002A0,,0x00A01BE6;0x00A01BF8, OBTR;ROBTR,2
0x0000008F,,0x00A01D96, DCTR,1
0x00000952,,0x00A02032,TADTR,1
0x00000E4E,,0x00A02090,FEDTR,1
0x00000829,,0x00A02495,IPETR,1
0x00000DBB,,0x00A0249F,SPETR,1
0x00000992,,0x00A024C7,ERETR,1
0x0000043A,,0x00A02564;0x00A02578, XETR;TXETR,2
0x00000076,,0x00A02606;0x00A02615, CFTR;OCFTR,2
0x000002E7,,0x00A02765;0x00A02777, PFTR;RPFTR,2
0x00000B34,,0x00A02D0B,OOHTR,1
0x000010C3,,0x00A02F89,ELITR,1
0x00000C87,,0x00A02F89,ELITR,1
0x000007FE,,0x00A02FBD,CNITR,1
0x00000A07,,0x00A02FCC,RNITR,1
0x00000586,,0x00A03068,LTITR,1
0x000000D4,,0x00A03752;0x00A03760, ELTR;NELTR,2
0x00000F37,,0x00A0388A,OPLTR,1
0x0000034B,,0x00A038B1;0x00A038B6, RLTR;ERLTR,2
0x00000521,,0x00A038D2,FSLTR,1
0x00000134,,0x00A03A46, FMTR,1
0x00000F12,,0x00A03B60,LPMTR,1
0x000002BA,,0x00A03E12, ONTR,1
0x00000B87,,0x00A03FB2,KCOTR,1
0x00000803,,0x00A04190,CUOTR,1
0x00000A13,,0x00A0419F,RUOTR,1
0x00000ECD,,0x00A0429D,BDPTR,1
0x00000F5D,,0x00A043D7,SOPTR,1
0x00000946,,0x00A043D7,SOPTR,1
0x00000EE7,,0x00A04435,ESPTR,1
0x000006A9,,0x00A0447C,VUPTR,1
0x000004A5,,0x00A04836,DCRTR,1
0x00000CC2,,0x00A04841,OCRTR,1
0x000000FA,,0x00A04868;0x00A0487B, ERTR;SERTR,2
0x00000F83,,0x00A04869,AERTR,1
0x00000EEC,,0x00A0486E,FERTR,1
0x0000050D,,0x00A0486E,FERTR,1
0x0000069B,,0x00A0487E,VERTR,1
0x00000F69,,0x00A04904,UJRTR,1
0x00000C1A,,0x00A0492E,ILRTR,1
0x000009B5,,0x00A049CC,ERRTR,1
0x00000887,,0x00A049F6,TSRTR,1
0x00000F9C,,0x00A04A01,DTRTR,1
0x00000B5E,,0x00A04A1B,CURTR,1
0x00000BBE,,0x00A04A79,PXRTR,1
0x000005ED,,0x00A04A79,PXRTR,1
0x00000F58,,0x00A04B54,SESTR,1
0x0000030A,,0x00A04C6A;0x00A04C6F, PSTR;EPSTR,2
0x00000806,,0x00A05039,CYTTR,1
0x000005F6,,0x00A05046,PYTTR,1
0x00000722,,0x00A050E6,NDUTR,1
0x00000880,,0x00A05373,SAVTR,1
0x00000C2F,,0x00A053A5,OCVTR,1
0x00000F82,,0x00A053B2,ADVTR,1
0x00000C0C,,0x00A053B6,EDVTR,1
0x000007E0,,0x00A053C4,SDVTR,1
0x00000EF9,,0x00A05426,IHVTR,1
0x00000B31,,0x00A05497,NLVTR,1
0x0000101D,,0x00A0549C,SLVTR,1
0x00000B3F,,0x00A0549C,SLVTR,1
0x00000872,,0x00A054A4;0x00A054B3, MVTR;OMVTR,2
0x00000C02,,0x00A054C0,ANVTR,1
0x00000C64,,0x00A054D4,UNVTR,1
0x00000D55,,0x00A05507,RPVTR,1
0x000009C2,,0x00A05530,ERVTR,1
0x000006E7,,0x00A05530,ERVTR,1
0x00000F6C,,0x00A0555B,USVTR,1
0x000010A4,,0x00A05573,RTVTR,1
0x00000E7C,,0x00A0558A,NUVTR,1
0x0000094C,,0x00A0558F,SUVTR,1
0x00000884,,0x00A0558F,SUVTR,1
0x00000B50,,0x00A05598,AVVTR,1
0x0000084C,,0x00A055A3,LVVTR,1
0x0000016F,,0x00A05C72, FYTR,1
0x0000031C,,0x00A05D80;0x00A05D85, PYTR;EPYTR,2
0x00000778,,0x00A05D84,DPYTR,1
0x00000BD5,,0x00A0692F,URBUR,1
0x000010CF,,0x00A07343,IFFUR,1
0x00000B8D,,0x00A08F39,LAPUR,1
0x00000AD8,,0x00A08F39,LAPUR,1
0x0000073C,,0x00A08FC6,RFPUR,1
0x0000073E,,0x00A09017,RIPUR,1
0x0000101A,,0x00A09069,SLPUR,1
0x000002FD,,0x00A090C2;0x00A090CE, PPUR;LPPUR,2
0x00000362,,0x00A090F8;0x00A090FD, RPUR;ERPUR,2
0x000006FC,,0x00A090FE,FRPUR,1
0x000006FF,,0x00A0916A,FVPUR,1
0x00000162,,0x00A09566;0x00A09567, FRUR;AFRUR,2
0x00000B2F,,0x00A09616,NLRUR,1
0x00000F85,,0x00A09624,AMRUR,1
0x00000E86,,0x00A0964D,ONRUR,1
0x00000FEB,,0x00A09682,NPRUR,1
0x00000928,,0x00A09686,RPRUR,1
0x00000BBC,,0x00A0B34F,PSAVR,1
0x00000948,,0x00A0B352,SSAVR,1
0x00000D68,,0x00A0B389,TUAVR,1
0x000010C2,,0x00A0B560,ELBVR,1
0x000007C5,,0x00A0B56A,OLBVR,1
0x000006B5,,0x00A0B723,XACVR,1
0x00000FD3,,0x00A0B892,MOCVR,1
0x00000CB3,,0x00A0B892,MOCVR,1
0x00000F44,,0x00A0B8E5,ORCVR,1
0x000010A5,,0x00A0B939,RUCVR,1
0x00001004,,0x00A0B939,RUCVR,1
0x00000A92,,0x00A0BA04,EBDVR,1
0x00000972,,0x00A0BA04,EBDVR,1
0x00000D7A,,0x00A0BBB0,ARDVR,1
0x00000AB4,,0x00A0BBB0,ARDVR,1
0x0000079E,,0x00A0BBB0,ARDVR,1
0x000010AD,,0x00A0BBB2,CRDVR,1
0x00000E1E,,0x00A0BBB4,ERDVR,1
0x000010A3,,0x00A0BBBF,PRDVR,1
0x00000AF5,,0x00A0BBBF,PRDVR,1
0x00001024,,0x00A0BBC2,SRDVR,1
0x0000095F,,0x00A0BBC5,VRDVR,1
0x00000824,,0x00A0BE25,INEVR,1
0x00000339,,0x00A0BE88;0x00A0BE9B, REVR;SREVR,2
0x00000B35,,0x00A0D235,OOLVR,1
0x00000AEC,,0x00A0D326,MXLVR,1
0x0000071A,,0x00A0D326,MXLVR,1
0x00000AED,,0x00A0D341,MYLVR,1
0x0000071B,,0x00A0D341,MYLVR,1
0x00000AEE,,0x00A0D35C,MZLVR,1
0x0000071D,,0x00A0D35C,MZLVR,1
0x000008E2,,0x00A0D66B,MANVR,1
0x000008E7,,0x00A0DC1E,NAPVR,1
0x000010C4,,0x00A0DD3E,ELPVR,1
0x00001124,,0x00A0DD4D,TLPVR,1
0x000010A9,,0x00A0DD51,XLPVR,1
0x00001084,,0x00A0DD51,XLPVR,1
0x00000D6D,,0x00A0DD51,XLPVR,1
0x000010AA,,0x00A0DD52,YLPVR,1
0x00001085,,0x00A0DD52,YLPVR,1
0x00000D6E,,0x00A0DD52,YLPVR,1
0x000010AB,,0x00A0DD53,ZLPVR,1
0x00001086,,0x00A0DD53,ZLPVR,1
0x00000D6F,,0x00A0DD53,ZLPVR,1
0x00000BFA,,0x00A0DD70,ANPVR,1
0x00000B9B,,0x00A0DD98,NOPVR,1
0x000007E5,,0x00A0DD9D,SOPVR,1
0x00000E95,,0x00A0E1D4,RARVR,1
0x00000B77,,0x00A0E234,FERVR,1
0x000005D4,,0x00A0E3B7,OSRVR,1
0x00000B42,,0x00A0E4D2,ACSVR,1
0x00000E8B,,0x00A0E568,PHSVR,1
0x00000942,,0x00A0E56B,SHSVR,1
0x00000AAA,,0x00A0E56C,THSVR,1
0x000008F9,,0x00A0EA0C,PYTVR,1
0x000006C4,,0x00A0F018,YAWVR,1
0x000005DC,,0x00A10A1C,PEEWR,1
0x0000053E,,0x00A1166A,GNIWR,1
0x0000074E,,0x00A1B784,TBLYR,1
0x00000A3F,,0x00A1BA4F;0x00A1BA58,FBMYR;OBMYR,2
0x000008C7,,0x00A1BAA6,LEMYR,1
0x00000FDC,,0x00A1BAC3,NFMYR,1
0x00000D52,,0x00A1BAE2,RGMYR,1
0x00000F22,,0x00A1BB65,NLMYR,1
0x00000235,,0x00A1BB72, MMYR,1
0x00000BF8,,0x00A1BB8E,ANMYR,1
0x00000E06,,0x00A1BC48,YTMYR,1
0x00001152,,0x00A1BCB4,YXMYR,1
0x00000467,,0x00A1CC36;0x00A1CDE7,ZISYR; ZSYR,2
0x000007CC,,0x00A1CC7C,OLSYR,1
0x00000B32,,0x00A1CE47,OBTYR,1
0x000001A6,,0x00A1EE48;0x00A1EE5B, IDZR;SIDZR,2
0x00000B06,,0x00A27EF5,TCAAS,1
0x0000074F,,0x00A280A5,TSAAS,1
0x00000F97,,0x00A280AF,CTAAS,1
0x00000ED8,,0x00A280B0,DTAAS,1
0x00000F07,,0x00A280B7,KTAAS,1
0x00000F25,,0x00A280BA,NTAAS,1
0x00000785,,0x00A280BA,NTAAS,1
0x0000072C,,0x00A280BA,NTAAS,1
0x00000CD7,,0x00A280BF,STAAS,1
0x00000F1D,,0x00A28192,NABAS,1
0x0000057F,,0x00A285E3,LOCAS,1
0x00000D53,,0x00A285E9,ROCAS,1
0x00000FC8,,0x00A28DCC,LIFAS,1
0x00000FE9,,0x00A28E70,NOFAS,1
0x00000ED2,,0x00A28FFB,DCGAS,1
0x000004A2,,0x00A28FFB,DCGAS,1
0x00000F1B,,0x00A2912D,MNGAS,1
0x00000C4F,,0x00A29135,UNGAS,1
0x00000A45,,0x00A2930F,IEHAS,1
0x0000011D,,0x00A29558;0x00A2969C;0x00A7A5A9;0x00A7A5AE,  IAS; LIAS; FERS;EFERS,4
0x00000ECC,,0x00A2975A,ASIAS,1
0x00000943,,0x00A29F8B,SOLAS,1
0x000008DB,,0x00A2A3BD,MANAS,1
0x000008D0,,0x00A2A45E,LGNAS,1
0x000009F0,,0x00A2A461,OGNAS,1
0x00000396,,0x00A2A596;0x00A2A5AD, SNAS;WSNAS,2
0x00000F96,,0x00A2A599,CSNAS,1
0x00000F24,,0x00A2A5A4,NSNAS,1
0x0000072B,,0x00A2A5A4,NSNAS,1
0x0000063C,,0x00A2AAEF,SOPAS,1
0x000009AB,,0x00A2AB32,ERPAS,1
0x00000144,,0x00A2AF9B;0x00A2AFA7, FRAS;LFRAS,2
0x0000081E,,0x00A2B304,IKSAS,1
0x00001123,,0x00A2B30F,TKSAS,1
0x00000ED9,,0x00A2B3F2,DTSAS,1
0x00000786,,0x00A2B3FC,NTSAS,1
0x0000072F,,0x00A2B3FC,NTSAS,1
0x00000761,,0x00A2B404,VTSAS,1
0x00000BA8,,0x00A2B50B,OCTAS,1
0x00000CAB,,0x00A2B757,IYTAS,1
0x0000107C,,0x00A2B75D,OYTAS,1
0x000008EF,,0x00A2B75E,PYTAS,1
0x00000EBA,,0x00A2B762,TYTAS,1
0x000004B6,,0x00A2BE2D,DIWAS,1
0x00000094,,0x00A2E2A7, DIBS,1
0x000008DC,,0x00A2F0A0,MANBS,1
0x00000351,,0x00A2F351;0x00A2F537;0x00A2F53C,  OBS; ROBS;EROBS,3
0x000003BF,,0x00A31856;0x00A31A72;0x00A31A84,  ACS; TACS;RTACS,3
0x00000092,,0x00A3214D;0x00A32152, DDCS;EDDCS,2
0x000002DF,,0x00A32291;0x00A322A3, PDCS;RPDCS,2
0x0000027C,,0x00A34034;0x00A341AE;0x00A341BC,  OCS; NOCS;NNOCS,3
0x000000A5,,0x00A340A0;0x00A340A5, DOCS;EDOCS,2
0x00000D5C,,0x00A3422C,RROCS,1
0x000004FE,,0x00A3494C,FERCS,1
0x00000217,,0x00A34FB5;0x00A34FBA, LTCS;ELTCS,2
0x00000C67,,0x00A3676A,UTADS,1
0x000003CF,,0x00A3709D;0x00A372B9;0x00A372BA,  EDS; TEDS;ATEDS,3
0x00000112,,0x00A3713F;0x00A37140, FEDS;AFEDS,2
0x00000345,,0x00A37C01;0x00A37DE7;0x00A37DEC,  IDS; RIDS;ERIDS,3
0x00000132,,0x00A38807;0x00A38808, FMDS;AFMDS,2
0x000003DC,,0x00A38981;0x00A3899A, TMDS;YTMDS,2
0x0000035B,,0x00A391D6;0x00A391E5, RPDS;ORPDS,2
0x000003E8,,0x00A397BE;0x00A397C3, TRDS;ETRDS,2
0x000003EC,,0x00A39A97;0x00A39A9C, TSDS;ETSDS,2
0x000003F9,,0x00A39D70;0x00A39D75, TTDS;ETTDS,2
0x00000F10,,0x00A3B387,LMAES,1
0x00000750,,0x00A3B431,TSAES,1
0x000002ED,,0x00A3D448;0x00A3D5F8;0x00A3D5FD,  MES; PMES;EPMES,3
0x00000133,,0x00A3D4EA, FMES,1
0x00000B6E,,0x00A3D5FD,EPMES,1
0x00000ADE,,0x00A3D604,LPMES,1
0x000000A0,,0x00A3D78D, DNES,1
0x00000EE0,,0x00A3E018;0x00A3E01D, DQES;EDQES,2
0x00001099,,0x00A3E77F,ETSES,1
0x00000DE3,,0x00A3E792,XTSES,1
0x00001015,,0x00A3F4A1,SIXES,1
0x00000C99,,0x00A3F4E4,ELXES,1
0x000002E2,,0x00A4093A;0x00A4094C, PDFS;RPDFS,2
0x00000599,,0x00A458E8,MOEGS,1
0x00000055,,0x00A47C66;0x00A47C6A, ARGS;DARGS,2
0x00000719,,0x00A4A61C,MREHS,1
0x00000CAC,,0x00A4AFE9,KCIHS,1
0x000002C0,,0x00A4C511;0x00A4C524, OPHS;SOPHS,2
0x000008B3,,0x00A4F2FA,HREIS,1
0x000004D3,,0x00A50860,EEMIS,1
0x00000556,,0x00A50864,IEMIS,1
0x000005CA,,0x00A5086A,OEMIS,1
0x00000607,,0x00A5086D,REMIS,1
0x00000623,,0x00A5086E,SEMIS,1
0x00000795,,0x00A50877,AFMIS,1
0x00000FA3,,0x00A50989,EPMIS,1
0x00000FEE,,0x00A50993,OPMIS,1
0x00000219,,0x00A51D07;0x00A51D0C, LTIS;ELTIS,2
0x00000CB8,,0x00A5D3A6,NOCLS,1
0x00000268,,0x00A5E493;0x00A5E497, NILS;DNILS,2
0x00000502,,0x00A5FD47,FERLS,1
0x000002D7,,0x00A61AE4, PAMS,1
0x000006A3,,0x00A61AFA,VPAMS,1
0x000003C2,,0x00A61B50;0x00A61B62, TAMS;RTAMS,2
0x0000041C,,0x00A61B86;0x00A61B8B, VAMS;EVAMS,2
0x00000544,,0x00A62433,GWDMS,1
0x00000040,,0x00A63B7B;0x00A63B93, AMMS;XAMMS,2
0x000001B8,,0x00A63C53;0x00A63C61, IMMS;NIMMS,2
0x00000A25,,0x00A64543,TLPMS,1
0x0000035E,,0x00A645D1;0x00A645D6, RPMS;ERPMS,2
0x00000151,,0x00A64A3F, FRMS,1
0x00000ECA,,0x00A64AFD,AMRMS,1
0x00000CE9,,0x00A64B49,WORMS,1
0x000009B4,,0x00A64B88,ERRMS,1
0x00000BD7,,0x00A64B98,URRMS,1
0x0000093F,,0x00A64C37,RXRMS,1
0x000003FF,,0x00A65CCF;0x00A65CD4, TXMS;ETXMS,2
0x00000405,,0x00A65FA8;0x00A65FAD, TYMS;ETYMS,2
0x00000407,,0x00A66281;0x00A66286, TZMS;ETZMS,2
0x00000225,,0x00A66776;0x00A6677B, MANS;EMANS,2
0x000003E4,,0x00A69011;0x00A69016, TONS;ETONS,2
0x00000583,,0x00A6A385,LOVNS,1
0x0000074D,,0x00A6BBB4,TADOS,1
0x00000E66,,0x00A6DB4D,IDOOS,1
0x00001034,,0x00A6DE17,UCPOS,1
0x00000143,,0x00A6DE53, FPOS,1
0x00000D2F,,0x00A6DF52,LOPOS,1
0x00000FC5,,0x00A6E93C,LATOS,1
0x00000768,,0x00A6EA5A,ALTOS,1
0x00000C94,,0x00A6EA5E,ELTOS,1
0x000003FA,,0x00A6EB31, TTOS,1
0x00000560,,0x00A6EB3A,ITTOS,1
0x000006C2,,0x00A6EB49,XTTOS,1
0x000006CF,,0x00A6EB4A,YTTOS,1
0x00000329,,0x00A701C3;0x00A701C4, RAPS;ARAPS,2
0x0000025D,,0x00A70CBB, NEPS,1
0x00000FFD,,0x00A71FE4,RFLPS,1
0x00000E99,,0x00A71FE4,RFLPS,1
0x00000FF2,,0x00A7215B,OTLPS,1
0x00000E89,,0x00A7215B,OTLPS,1
0x000003A7,,0x00A727BB;0x00A729BC;0x00A729C5,  OPS; SOPS;ISOPS,3
0x00000280,,0x00A72935;0x00A7294A, NOPS;UNOPS,2
0x000004ED,,0x00A729C1;0x00A729D4,ESOPS;XSOPS,2
0x000005C5,,0x00A729CA;0x00A729D5,NSOPS;YSOPS,2
0x00000D67,,0x00A729D0,TSOPS,1
0x00000690,,0x00A729D1;0x00A729D6,USOPS;ZSOPS,2
0x00000509,,0x00A730D3,FERPS,1
0x00000F55,,0x00A730E0,SERPS,1
0x000002CB,,0x00A731DB;0x00A731E5, ORPS;JORPS,2
0x0000056A,,0x00A73BD1,LAVPS,1
0x00000569,,0x00A785DB,LAUQS,1
0x00000624,,0x00A7864E,SEUQS,1
0x00000638,,0x00A79B30,SNARS,1
0x000006E1,,0x00A79B8E,ERARS,1
0x0000054F,,0x00A79C4E,HYARS,1
0x000010B3,,0x00A79C55,OYARS,1
0x000010B4,,0x00A79C58,RYARS,1
0x000010B8,,0x00A79C59,SYARS,1
0x000006B4,,0x00A79C5D,WYARS,1
0x00000A7D,,0x00A79F82,RACRS,1
0x00000170,,0x00A7A012, GCRS,1
0x00000CA7,,0x00A7A0A2,ILCRS,1
0x000007A1,,0x00A7A24C,CADRS,1
0x00000D3B,,0x00A7A272,NBDRS,1
0x000009F9,,0x00A7A276,RBDRS,1
0x00000D06,,0x00A7A526,DAERS,1
0x00000807,,0x00A7A526,DAERS,1
0x00000DC8,,0x00A7A536,TAERS,1
0x00000CDB,,0x00A7A7A3,TXERS,1
0x00000D3E,,0x00A7A8E1,NIFRS,1
0x00000EF5,,0x00A7AB2E,IDGRS,1
0x00000725,,0x00A7AB4E,NEGRS,1
0x00000896,,0x00A7B1CD,CMIRS,1
0x00001126,,0x00A7B1DE,TMIRS,1
0x000005A7,,0x00A7B98B,NELRS,1
0x00000B5B,,0x00A7BA8E,COLRS,1
0x00001060,,0x00A7BD68,DOMRS,1
0x00000F52,,0x00A7C488,SAPRS,1
0x00000BCA,,0x00A7CD80,TESRS,1
0x0000016B,,0x00A7CD87, FSRS,1
0x00000E16,,0x00A7CF1A,YTSRS,1
0x000008F6,,0x00A7D271,PYTRS,1
0x00000295,,0x00A7D411;0x00A7D414, NURS;CNURS,2
0x000010F8,,0x00A7D425,TNURS,1
0x00000B00,,0x00A7D676,SIVRS,1
0x00000603,,0x00A7F50B,RBFSS,1
0x00000466,,0x00A8000C;0x00A80011, ZISS;EZISS,2
0x00001103,,0x00A80020,TZISS,1
0x00000973,,0x00A80371,EDKSS,1
0x00000895,,0x00A803A5,CFKSS,1
0x00000BF2,,0x00A8047B,ANKSS,1
0x0000099C,,0x00A804EB,ERKSS,1
0x000005A8,,0x00A8066E,NELSS,1
0x000000E7,,0x00A8113D;0x00A811C4;0x00A811C7,  PSS; EPSS;CEPSS,3
0x00000361,,0x00A81323;0x00A81328, RPSS;ERPSS,2
0x00000955,,0x00A81CD0,TATSS,1
0x0000082D,,0x00A81E5A,IPTSS,1
0x000003BC,,0x00A82CDF;0x00A82CF3, SYSS;TSYSS,2
0x0000043B,,0x00A84155;0x00A84169, XETS;TXETS,2
0x00000892,,0x00A841C4,CAFTS,1
0x00000EDC,,0x00A84217,EDFTS,1
0x00000724,,0x00A8423B,NEFTS,1
0x00000857,,0x00A842A7,NIFTS,1
0x000009D4,,0x00A848F3,FOHTS,1
0x000002BB,,0x00A85A03;0x00A85A17, ONTS;TONTS,2
0x0000031D,,0x00A87971;0x00A87976, PYTS;EPYTS,2
0x0000017D,,0x00A883B2;0x00A88F46,FEBUS; GFUS,2
0x000001E2,,0x00A885FE;0x00A88742;0x00A8874E,  CUS; LCUS;LLCUS,3
0x000001F2,,0x00A88FCD;0x00A88FCE, LFUS;ALFUS,2
0x000000D5,,0x00A8A026;0x00A8A034, ELUS;NELUS,2
0x00000633,,0x00A8CE86,SLAVS,1
0x0000033A,,0x00A8DA79;0x00A8DA8C, REVS;SREVS,2
0x0000038D,,0x00A8E5F8;0x00A8E601, SIVS;ISIVS,2
0x0000020D,,0x00A8F651, LOVS,1
0x00000FCF,,0x00A91B62,LLAWS,1
0x00000AA4,,0x00A9315A,TDIWS,1
0x00000675,,0x00A932EF,TSIWS,1
0x000005AA,,0x00A939FA,NELWS,1
0x00000164,,0x00A94B1D, FRWS,1
0x00000C75,,0x00A94F71,ATSWS,1
0x00000A4A,,0x00A96842,ILAXS,1
0x000006E5,,0x00A968E0,ERAXS,1
0x00000D2D,,0x00A96E48,LOCXS,1
0x00000A53,,0x00A96E48,LOCXS,1
0x00001074,,0x00A96E4A,NOCXS,1
0x00000FDF,,0x00A97BE5,NIHXS,1
0x00000ADF,,0x00A99BF3,LPSXS,1
0x00000AFC,,0x00A99C65,RTSXS,1
0x00000A12,,0x00A99C65,RTSXS,1
0x00000FDD,,0x00A99DC0,NFTXS,1
0x00000E1B,,0x00A99F45,YTTXS,1
0x000000E8,,0x00A9B0FF;0x00A9DE8F;0x00A9DF16,   YS;  PYS; EPYS,3
0x0000004B,,0x00A9D8F8;0x00A9D905, ANYS;MANYS,2
0x0000040E,,0x00A9DB14;0x00A9DB21, UNYS;MUNYS,2
0x0000046B,,0x00A9DF17,AEPYS,1
0x0000048D,,0x00A9DF18,BEPYS,1
0x00000894,,0x00A9DF19,CEPYS,1
0x000007FD,,0x00A9DF19,CEPYS,1
0x0000076F,,0x00A9DF1A,DEPYS,1
0x00001040,,0x00A9DF2E,XEPYS,1
