编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
SWO00102,方形冷弯空心型钢,QRO20x1.75,Q235B,GB/T 700-2006,GB/T 6728-2017,20x1.75,冷弯,S1,QA3,M,0.941,Kg,边长x壁厚
SWO00103,方形冷弯空心型钢,QRO20x2,Q235B,GB/T 700-2006,GB/T 6728-2017,20x2,冷弯,S1,QA3,M,1.05,Kg,边长x壁厚
SWO00104,方形冷弯空心型钢,QRO30x1.5,Q235B,GB/T 700-2006,GB/T 6728-2017,30x1.5,冷弯,S1,QA3,M,1.296,Kg,边长x壁厚
SWO00105,方形冷弯空心型钢,QRO30x1.75,Q235B,GB/T 700-2006,GB/T 6728-2017,30x1.75,冷弯,S1,QA3,M,1.49,Kg,边长x壁厚
SWO00106,方形冷弯空心型钢,QRO30x2,Q235B,GB/T 700-2006,GB/T 6728-2017,30x2,冷弯,S1,QA3,M,1.677,Kg,边长x壁厚
SWO00107,方形冷弯空心型钢,QRO30x2.5,Q235B,GB/T 700-2006,GB/T 6728-2017,30x2.5,冷弯,S1,QA3,M,2.032,Kg,边长x壁厚
SWO00108,方形冷弯空心型钢,QRO30x3,Q235B,GB/T 700-2006,GB/T 6728-2017,30x3,冷弯,S1,QA3,M,2.361,Kg,边长x壁厚
SWO00109,方形冷弯空心型钢,QRO40x1.5,Q235B,GB/T 700-2006,GB/T 6728-2017,40x1.5,冷弯,S1,QA3,M,1.767,Kg,边长x壁厚
SWO00110,方形冷弯空心型钢,QRO40x1.75,Q235B,GB/T 700-2006,GB/T 6728-2017,40x1.75,冷弯,S1,QA3,M,2.039,Kg,边长x壁厚
SWO00111,方形冷弯空心型钢,QRO40x2,Q235B,GB/T 700-2006,GB/T 6728-2017,40x2,冷弯,S1,QA3,M,2.305,Kg,边长x壁厚
SWO00112,方形冷弯空心型钢,QRO40x2.5,Q235B,GB/T 700-2006,GB/T 6728-2017,40x2.5,冷弯,S1,QA3,M,2.817,Kg,边长x壁厚
SWO00113,方形冷弯空心型钢,QRO40x3,Q235B,GB/T 700-2006,GB/T 6728-2017,40x3,冷弯,S1,QA3,M,3.303,Kg,边长x壁厚
SWO00114,方形冷弯空心型钢,QRO40x4,Q235B,GB/T 700-2006,GB/T 6728-2017,40x4,冷弯,S1,QA3,M,4.198,Kg,边长x壁厚
SWO00115,方形冷弯空心型钢,QRO50x1.5,Q235B,GB/T 700-2006,GB/T 6728-2017,50x1.5,冷弯,S1,QA3,M,2.238,Kg,边长x壁厚
SWO00116,方形冷弯空心型钢,QRO50x1.75,Q235B,GB/T 700-2006,GB/T 6728-2017,50x1.75,冷弯,S1,QA3,M,2.589,Kg,边长x壁厚
SWO00117,方形冷弯空心型钢,QRO50x2,Q235B,GB/T 700-2006,GB/T 6728-2017,50x2,冷弯,S1,QA3,M,2.933,Kg,边长x壁厚
SWO00118,方形冷弯空心型钢,QRO50x2.5,Q235B,GB/T 700-2006,GB/T 6728-2017,50x2.5,冷弯,S1,QA3,M,3.602,Kg,边长x壁厚
SWO00119,方形冷弯空心型钢,QRO50x3,Q235B,GB/T 700-2006,GB/T 6728-2017,50x3,冷弯,S1,QA3,M,4.245,Kg,边长x壁厚
SWO00120,方形冷弯空心型钢,QRO50x4,Q235B,GB/T 700-2006,GB/T 6728-2017,50x4,冷弯,S1,QA3,M,5.454,Kg,边长x壁厚
SWO00121,方形冷弯空心型钢,QRO60x2,Q235B,GB/T 700-2006,GB/T 6728-2017,60x2,冷弯,S1,QA3,M,3.56,Kg,边长x壁厚
SWO00122,方形冷弯空心型钢,QRO60x2.5,Q235B,GB/T 700-2006,GB/T 6728-2017,60x2.5,冷弯,S1,QA3,M,4.387,Kg,边长x壁厚
SWO00123,方形冷弯空心型钢,QRO60x3,Q235B,GB/T 700-2006,GB/T 6728-2017,60x3,冷弯,S1,QA3,M,5.187,Kg,边长x壁厚
SWO00124,方形冷弯空心型钢,QRO60x4,Q235B,GB/T 700-2006,GB/T 6728-2017,60x4,冷弯,S1,QA3,M,6.71,Kg,边长x壁厚
SWO00125,方形冷弯空心型钢,QRO60x5,Q235B,GB/T 700-2006,GB/T 6728-2017,60x5,冷弯,S1,QA3,M,8.129,Kg,边长x壁厚
SWO00126,方形冷弯空心型钢,QRO70x2.5,Q235B,GB/T 700-2006,GB/T 6728-2017,70x2.5,冷弯,S1,QA3,M,5.17,Kg,边长x壁厚
SWO00127,方形冷弯空心型钢,QRO70x3,Q235B,GB/T 700-2006,GB/T 6728-2017,70x3,冷弯,S1,QA3,M,6.129,Kg,边长x壁厚
SWO00128,方形冷弯空心型钢,QRO70x4,Q235B,GB/T 700-2006,GB/T 6728-2017,70x4,冷弯,S1,QA3,M,7.966,Kg,边长x壁厚
SWO00129,方形冷弯空心型钢,QRO70x5,Q235B,GB/T 700-2006,GB/T 6728-2017,70x5,冷弯,S1,QA3,M,9.699,Kg,边长x壁厚
SWO00130,方形冷弯空心型钢,QRO80x2.5,Q235B,GB/T 700-2006,GB/T 6728-2017,80x2.5,冷弯,S1,QA3,M,5.957,Kg,边长x壁厚
SWO00131,方形冷弯空心型钢,QRO80x3,Q235B,GB/T 700-2006,GB/T 6728-2017,80x3,冷弯,S1,QA3,M,7.071,Kg,边长x壁厚
SWO00132,方形冷弯空心型钢,QRO80x4,Q235B,GB/T 700-2006,GB/T 6728-2017,80x4,冷弯,S1,QA3,M,9.222,Kg,边长x壁厚
SWO00133,方形冷弯空心型钢,QRO80x5,Q235B,GB/T 700-2006,GB/T 6728-2017,80x5,冷弯,S1,QA3,M,11.269,Kg,边长x壁厚
SWO00134,方形冷弯空心型钢,QRO90x3,Q235B,GB/T 700-2006,GB/T 6728-2017,90x3,冷弯,S1,QA3,M,8.013,Kg,边长x壁厚
SWO00135,方形冷弯空心型钢,QRO90x4,Q235B,GB/T 700-2006,GB/T 6728-2017,90x4,冷弯,S1,QA3,M,10.478,Kg,边长x壁厚
SWO00136,方形冷弯空心型钢,QRO90x5,Q235B,GB/T 700-2006,GB/T 6728-2017,90x5,冷弯,S1,QA3,M,12.839,Kg,边长x壁厚
SWO00137,方形冷弯空心型钢,QRO90x6,Q235B,GB/T 700-2006,GB/T 6728-2017,90x6,冷弯,S1,QA3,M,15.097,Kg,边长x壁厚
SWO00138,方形冷弯空心型钢,QRO100x4,Q235B,GB/T 700-2006,GB/T 6728-2017,100x4,冷弯,S1,QA3,M,11.734,Kg,边长x壁厚
SWO00139,方形冷弯空心型钢,QRO100x5,Q235B,GB/T 700-2006,GB/T 6728-2017,100x5,冷弯,S1,QA3,M,14.409,Kg,边长x壁厚
SWO00140,方形冷弯空心型钢,QRO100x6,Q235B,GB/T 700-2006,GB/T 6728-2017,100x6,冷弯,S1,QA3,M,16.981,Kg,边长x壁厚
SWO00141,方形冷弯空心型钢,QRO110x4,Q235B,GB/T 700-2006,GB/T 6728-2017,110x4,冷弯,S1,QA3,M,12.99,Kg,边长x壁厚
SWO00142,方形冷弯空心型钢,QRO110x5,Q235B,GB/T 700-2006,GB/T 6728-2017,110x5,冷弯,S1,QA3,M,15.98,Kg,边长x壁厚
SWO00143,方形冷弯空心型钢,QRO110x6,Q235B,GB/T 700-2006,GB/T 6728-2017,110x6,冷弯,S1,QA3,M,18.866,Kg,边长x壁厚
SWO00144,方形冷弯空心型钢,QRO120x4,Q235B,GB/T 700-2006,GB/T 6728-2017,120x4,冷弯,S1,QA3,M,14.246,Kg,边长x壁厚
SWO00145,方形冷弯空心型钢,QRO120x5,Q235B,GB/T 700-2006,GB/T 6728-2017,120x5,冷弯,S1,QA3,M,17.549,Kg,边长x壁厚
SWO00146,方形冷弯空心型钢,QRO120x6,Q235B,GB/T 700-2006,GB/T 6728-2017,120x6,冷弯,S1,QA3,M,20.749,Kg,边长x壁厚
SWO00147,方形冷弯空心型钢,QRO120x8,Q235B,GB/T 700-2006,GB/T 6728-2017,120x8,冷弯,S1,QA3,M,26.84,Kg,边长x壁厚
SWO00148,方形冷弯空心型钢,QRO130x4,Q235B,GB/T 700-2006,GB/T 6728-2017,130x4,冷弯,S1,QA3,M,15.502,Kg,边长x壁厚
SWO00149,方形冷弯空心型钢,QRO130x5,Q235B,GB/T 700-2006,GB/T 6728-2017,130x5,冷弯,S1,QA3,M,19.12,Kg,边长x壁厚
SWO00150,方形冷弯空心型钢,QRO130x6,Q235B,GB/T 700-2006,GB/T 6728-2017,130x6,冷弯,S1,QA3,M,22.634,Kg,边长x壁厚
SWO00151,方形冷弯空心型钢,QRO130x8,Q235B,GB/T 700-2006,GB/T 6728-2017,130x8,冷弯,S1,QA3,M,28.921,Kg,边长x壁厚
SWO00152,方形冷弯空心型钢,QRO140x4,Q235B,GB/T 700-2006,GB/T 6728-2017,140x4,冷弯,S1,QA3,M,16.758,Kg,边长x壁厚
SWO00153,方形冷弯空心型钢,QRO140x5,Q235B,GB/T 700-2006,GB/T 6728-2017,140x5,冷弯,S1,QA3,M,20.689,Kg,边长x壁厚
SWO00154,方形冷弯空心型钢,QRO140x6,Q235B,GB/T 700-2006,GB/T 6728-2017,140x6,冷弯,S1,QA3,M,24.517,Kg,边长x壁厚
SWO00155,方形冷弯空心型钢,QRO140x8,Q235B,GB/T 700-2006,GB/T 6728-2017,140x8,冷弯,S1,QA3,M,31.864,Kg,边长x壁厚
SWO00156,方形冷弯空心型钢,QRO150x4,Q235B,GB/T 700-2006,GB/T 6728-2017,150x4,冷弯,S1,QA3,M,18.014,Kg,边长x壁厚
SWO00157,方形冷弯空心型钢,QRO150x5,Q235B,GB/T 700-2006,GB/T 6728-2017,150x5,冷弯,S1,QA3,M,22.26,Kg,边长x壁厚
SWO00158,方形冷弯空心型钢,QRO150x6,Q235B,GB/T 700-2006,GB/T 6728-2017,150x6,冷弯,S1,QA3,M,26.402,Kg,边长x壁厚
SWO00159,方形冷弯空心型钢,QRO150x8,Q235B,GB/T 700-2006,GB/T 6728-2017,150x8,冷弯,S1,QA3,M,33.945,Kg,边长x壁厚
SWO00160,方形冷弯空心型钢,QRO160x4,Q235B,GB/T 700-2006,GB/T 6728-2017,160x4,冷弯,S1,QA3,M,19.27,Kg,边长x壁厚
SWO00161,方形冷弯空心型钢,QRO160x5,Q235B,GB/T 700-2006,GB/T 6728-2017,160x5,冷弯,S1,QA3,M,23.829,Kg,边长x壁厚
SWO00162,方形冷弯空心型钢,QRO160x6,Q235B,GB/T 700-2006,GB/T 6728-2017,160x6,冷弯,S1,QA3,M,28.285,Kg,边长x壁厚
SWO00163,方形冷弯空心型钢,QRO160x8,Q235B,GB/T 700-2006,GB/T 6728-2017,160x8,冷弯,S1,QA3,M,36.888,Kg,边长x壁厚
SWO00164,方形冷弯空心型钢,QRO170x4,Q235B,GB/T 700-2006,GB/T 6728-2017,170x4,冷弯,S1,QA3,M,20.526,Kg,边长x壁厚
SWO00165,方形冷弯空心型钢,QRO170x5,Q235B,GB/T 700-2006,GB/T 6728-2017,170x5,冷弯,S1,QA3,M,25.4,Kg,边长x壁厚
SWO00166,方形冷弯空心型钢,QRO170x6,Q235B,GB/T 700-2006,GB/T 6728-2017,170x6,冷弯,S1,QA3,M,30.17,Kg,边长x壁厚
SWO00167,方形冷弯空心型钢,QRO170x8,Q235B,GB/T 700-2006,GB/T 6728-2017,170x8,冷弯,S1,QA3,M,38.969,Kg,边长x壁厚
SWO00168,方形冷弯空心型钢,QRO180x4,Q235B,GB/T 700-2006,GB/T 6728-2017,180x4,冷弯,S1,QA3,M,21.8,Kg,边长x壁厚
SWO00169,方形冷弯空心型钢,QRO180x5,Q235B,GB/T 700-2006,GB/T 6728-2017,180x5,冷弯,S1,QA3,M,27,Kg,边长x壁厚
SWO00170,方形冷弯空心型钢,QRO180x6,Q235B,GB/T 700-2006,GB/T 6728-2017,180x6,冷弯,S1,QA3,M,32.1,Kg,边长x壁厚
SWO00171,方形冷弯空心型钢,QRO180x8,Q235B,GB/T 700-2006,GB/T 6728-2017,180x8,冷弯,S1,QA3,M,41.5,Kg,边长x壁厚
SWO00172,方形冷弯空心型钢,QRO190x4,Q235B,GB/T 700-2006,GB/T 6728-2017,190x4,冷弯,S1,QA3,M,23,Kg,边长x壁厚
SWO00173,方形冷弯空心型钢,QRO190x5,Q235B,GB/T 700-2006,GB/T 6728-2017,190x5,冷弯,S1,QA3,M,28.5,Kg,边长x壁厚
SWO00174,方形冷弯空心型钢,QRO190x6,Q235B,GB/T 700-2006,GB/T 6728-2017,190x6,冷弯,S1,QA3,M,33.9,Kg,边长x壁厚
SWO00175,方形冷弯空心型钢,QRO190x8,Q235B,GB/T 700-2006,GB/T 6728-2017,190x8,冷弯,S1,QA3,M,44,Kg,边长x壁厚
SWO00176,方形冷弯空心型钢,QRO200x4,Q235B,GB/T 700-2006,GB/T 6728-2017,200x4,冷弯,S1,QA3,M,24.3,Kg,边长x壁厚
SWO00177,方形冷弯空心型钢,QRO200x5,Q235B,GB/T 700-2006,GB/T 6728-2017,200x5,冷弯,S1,QA3,M,30.1,Kg,边长x壁厚
SWO00178,方形冷弯空心型钢,QRO200x6,Q235B,GB/T 700-2006,GB/T 6728-2017,200x6,冷弯,S1,QA3,M,35.8,Kg,边长x壁厚
SWO00179,方形冷弯空心型钢,QRO200x8,Q235B,GB/T 700-2006,GB/T 6728-2017,200x8,冷弯,S1,QA3,M,46.5,Kg,边长x壁厚
SWO00180,方形冷弯空心型钢,QRO200x10,Q235B,GB/T 700-2006,GB/T 6728-2017,200x10,冷弯,S1,QA3,M,57,Kg,边长x壁厚
SWO00181,方形冷弯空心型钢,QRO220x5,Q235B,GB/T 700-2006,GB/T 6728-2017,220x5,冷弯,S1,QA3,M,33.2,Kg,边长x壁厚
SWO00182,方形冷弯空心型钢,QRO220x6,Q235B,GB/T 700-2006,GB/T 6728-2017,220x6,冷弯,S1,QA3,M,39.6,Kg,边长x壁厚
SWO00183,方形冷弯空心型钢,QRO220x8,Q235B,GB/T 700-2006,GB/T 6728-2017,220x8,冷弯,S1,QA3,M,51.5,Kg,边长x壁厚
SWO00184,方形冷弯空心型钢,QRO220x10,Q235B,GB/T 700-2006,GB/T 6728-2017,220x10,冷弯,S1,QA3,M,63.2,Kg,边长x壁厚
SWO00185,方形冷弯空心型钢,QRO220x12,Q235B,GB/T 700-2006,GB/T 6728-2017,220x12,冷弯,S1,QA3,M,73.5,Kg,边长x壁厚
SWO00186,方形冷弯空心型钢,QRO250x5,Q235B,GB/T 700-2006,GB/T 6728-2017,250x5,冷弯,S1,QA3,M,38,Kg,边长x壁厚
SWO00187,方形冷弯空心型钢,QRO250x6,Q235B,GB/T 700-2006,GB/T 6728-2017,250x6,冷弯,S1,QA3,M,45.2,Kg,边长x壁厚
SWO00188,方形冷弯空心型钢,QRO250x8,Q235B,GB/T 700-2006,GB/T 6728-2017,250x8,冷弯,S1,QA3,M,59.1,Kg,边长x壁厚
SWO00189,方形冷弯空心型钢,QRO250x10,Q235B,GB/T 700-2006,GB/T 6728-2017,250x10,冷弯,S1,QA3,M,72.7,Kg,边长x壁厚
SWO00190,方形冷弯空心型钢,QRO250x12,Q235B,GB/T 700-2006,GB/T 6728-2017,250x12,冷弯,S1,QA3,M,84.8,Kg,边长x壁厚
SWO00191,方形冷弯空心型钢,QRO280x5,Q235B,GB/T 700-2006,GB/T 6728-2017,280x5,冷弯,S1,QA3,M,42.7,Kg,边长x壁厚
SWO00192,方形冷弯空心型钢,QRO280x6,Q235B,GB/T 700-2006,GB/T 6728-2017,280x6,冷弯,S1,QA3,M,50.9,Kg,边长x壁厚
SWO00193,方形冷弯空心型钢,QRO280x8,Q235B,GB/T 700-2006,GB/T 6728-2017,280x8,冷弯,S1,QA3,M,66.6,Kg,边长x壁厚
SWO00194,方形冷弯空心型钢,QRO280x10,Q235B,GB/T 700-2006,GB/T 6728-2017,280x10,冷弯,S1,QA3,M,82.1,Kg,边长x壁厚
SWO00195,方形冷弯空心型钢,QRO280x12,Q235B,GB/T 700-2006,GB/T 6728-2017,280x12,冷弯,S1,QA3,M,96.1,Kg,边长x壁厚
SWO00196,方形冷弯空心型钢,QRO300x6,Q235B,GB/T 700-2006,GB/T 6728-2017,300x6,冷弯,S1,QA3,M,54.7,Kg,边长x壁厚
SWO00197,方形冷弯空心型钢,QRO300x8,Q235B,GB/T 700-2006,GB/T 6728-2017,300x8,冷弯,S1,QA3,M,71.6,Kg,边长x壁厚
SWO00198,方形冷弯空心型钢,QRO300x10,Q235B,GB/T 700-2006,GB/T 6728-2017,300x10,冷弯,S1,QA3,M,88.4,Kg,边长x壁厚
SWO00199,方形冷弯空心型钢,QRO300x12,Q235B,GB/T 700-2006,GB/T 6728-2017,300x12,冷弯,S1,QA3,M,104,Kg,边长x壁厚
SWO00200,方形冷弯空心型钢,QRO350x6,Q235B,GB/T 700-2006,GB/T 6728-2017,350x6,冷弯,S1,QA3,M,64.1,Kg,边长x壁厚
SWO00201,方形冷弯空心型钢,QRO350x8,Q235B,GB/T 700-2006,GB/T 6728-2017,350x8,冷弯,S1,QA3,M,84.2,Kg,边长x壁厚
SWO00202,方形冷弯空心型钢,QRO350x10,Q235B,GB/T 700-2006,GB/T 6728-2017,350x10,冷弯,S1,QA3,M,104,Kg,边长x壁厚
SWO00203,方形冷弯空心型钢,QRO350x12,Q235B,GB/T 700-2006,GB/T 6728-2017,350x12,冷弯,S1,QA3,M,123,Kg,边长x壁厚
SWO00204,方形冷弯空心型钢,QRO400x8,Q235B,GB/T 700-2006,GB/T 6728-2017,400x8,冷弯,S1,QA3,M,96.7,Kg,边长x壁厚
SWO00205,方形冷弯空心型钢,QRO400x10,Q235B,GB/T 700-2006,GB/T 6728-2017,400x10,冷弯,S1,QA3,M,120,Kg,边长x壁厚
SWO00206,方形冷弯空心型钢,QRO400x12,Q235B,GB/T 700-2006,GB/T 6728-2017,400x12,冷弯,S1,QA3,M,141,Kg,边长x壁厚
SWO00207,方形冷弯空心型钢,QRO400x14,Q235B,GB/T 700-2006,GB/T 6728-2017,400x14,冷弯,S1,QA3,M,163,Kg,边长x壁厚
SWO00208,方形冷弯空心型钢,QRO450x8,Q235B,GB/T 700-2006,GB/T 6728-2017,450x8,冷弯,S1,QA3,M,109,Kg,边长x壁厚
SWO00209,方形冷弯空心型钢,QRO450x10,Q235B,GB/T 700-2006,GB/T 6728-2017,450x10,冷弯,S1,QA3,M,135,Kg,边长x壁厚
SWO00210,方形冷弯空心型钢,QRO450x12,Q235B,GB/T 700-2006,GB/T 6728-2017,450x12,冷弯,S1,QA3,M,160,Kg,边长x壁厚
SWO00211,方形冷弯空心型钢,QRO450x14,Q235B,GB/T 700-2006,GB/T 6728-2017,450x14,冷弯,S1,QA3,M,185,Kg,边长x壁厚
SWO00212,方形冷弯空心型钢,QRO500x8,Q235B,GB/T 700-2006,GB/T 6728-2017,500x8,冷弯,S1,QA3,M,122,Kg,边长x壁厚
SWO00213,方形冷弯空心型钢,QRO500x10,Q235B,GB/T 700-2006,GB/T 6728-2017,500x10,冷弯,S1,QA3,M,151,Kg,边长x壁厚
SWO00214,方形冷弯空心型钢,QRO500x12,Q235B,GB/T 700-2006,GB/T 6728-2017,500x12,冷弯,S1,QA3,M,179,Kg,边长x壁厚
SWO00215,方形冷弯空心型钢,QRO500x14,Q235B,GB/T 700-2006,GB/T 6728-2017,500x14,冷弯,S1,QA3,M,207,Kg,边长x壁厚
SWO00216,方形冷弯空心型钢,QRO500x16,Q235B,GB/T 700-2006,GB/T 6728-2017,500x16,冷弯,S1,QA3,M,235,Kg,边长x壁厚
SWB00100,钢板,20,Q265HR,CP05T3033,GB/T 709-2019,20,热轧,RCC-M 3,QA2,M2,157,Kg,厚度
SWB00101,钢板,12,Q265HR,CP05T3033,GB/T 709-2019,12,热轧,RCC-M 2,QA1,M2,94.2,Kg,厚度
SWB00102,钢板,15,Q265HR,CP05T3033,GB/T 709-2019,15,热轧,RCC-M 3,QA2,M2,117.75,Kg,厚度
SWB00103,钢板,20,Q265HR,CP05T3033,GB/T 709-2019,20,热轧,RCC-M 2,QA1,M2,157,Kg,厚度
SWB00104,钢板,25,Q265HR,CP05T3033,GB/T 709-2019,25,热轧,RCC-M 3,QA2,M2,196.25,Kg,厚度
SWB00105,钢板,45,Q265HR,CP05T3033,GB/T 709-2019,45,热轧,RCC-M 3,QA2,M2,353.25,Kg,厚度
SWB00106,钢板,10,Q265HR,CP05T3033,GB/T 709-2019,10,热轧,RCC-M 3,QA2,M2,78.5,Kg,厚度
SWB00107,钢板,25,Q265HR,CP05T3033,GB/T 709-2019,25,热轧,RCC-M 2,QA1,M2,196.25,Kg,厚度
SWB00108,钢板,6,Q265HR,CP05T3033,GB/T 709-2019,6,热轧,RCC-M 3,QA2,M2,47.1,Kg,厚度
SWB00109,钢板,8,Q265HR,CP05T3033,GB/T 709-2019,8,热轧,RCC-M 3,QA2,M2,62.8,Kg,厚度
SWB00110,钢板,8,Q265HR,CP05T3033,GB/T 709-2019,8,热轧,RCC-M 2,QA1,M2,62.8,Kg,厚度
SWB00111,钢板,5,022Cr19Ni10,CP05T3034,GB/T 709-2019,5,冷轧,RCC-M 3,QA2,M2,39.25,Kg,厚度
SWB00112,钢板,5,022Cr19Ni10,CP05T3034,GB/T 709-2019,5,热轧,RCC-M 3,QA2,M2,39.25,Kg,厚度
SWB00113,钢板,20,026Cr18Ni12Mo2N,CP05T3034,GB/T 709-2019,20,热轧,RCC-M 2,QA1,M2,157,Kg,厚度
SWB00114,钢板,20,026Cr18Ni12Mo2N,CP05T3034,GB/T 709-2019,20,热轧,RCC-M 3,QA2,M2,157,Kg,厚度
SWB00115,钢板,35,026Cr18Ni12Mo2N,CP05T3034,GB/T 709-2019,35,热轧,RCC-M 2,QA1,M2,274.75,Kg,厚度
SWB00116,钢板,10,022Cr19Ni10,CP05T3034,GB/T 709-2019,10,热轧,RCC-M 3,QA2,M2,78.5,Kg,厚度
SWB00117,钢板,10,026Cr18Ni12Mo2N,CP05T3034,GB/T 709-2019,10,热轧,RCC-M 3,QA2,M2,78.5,Kg,厚度
SWB00118,钢板,12,022Cr19Ni10,CP05T3034,GB/T 709-2019,12,热轧,RCC-M 3,QA2,M2,94.2,Kg,厚度
SWB00119,钢板,15,022Cr19Ni10,CP05T3034,GB/T 709-2019,15,热轧,RCC-M 3,QA2,M2,117.75,Kg,厚度
SWB00120,钢板,15,022Cr19Ni10,CP05T3034,GB/T 709-2019,15,热轧,RCC-M 2,QA1,M2,117.75,Kg,厚度
SWB00121,钢板,5,022Cr19Ni10,CP05T3034,GB/T 709-2019,5,冷轧,RCC-M 2,QA1,M2,39.25,Kg,厚度
SWB00122,钢板,5,022Cr19Ni10,CP05T3034,GB/T 709-2019,5,热轧,RCC-M 2,QA1,M2,39.25,Kg,厚度
SWB00123,钢板,10,022Cr19Ni10,CP05T3034,GB/T 709-2019,10,热轧,RCC-M 2,QA1,M2,78.5,Kg,厚度
SWB00124,钢板,12,022Cr19Ni10,CP05T3034,GB/T 709-2019,12,热轧,RCC-M 2,QA1,M2,94.2,Kg,厚度
SWB00125,钢板,22,022Cr19Ni10,CP05T3034,GB/T 709-2019,22,热轧,RCC-M 2,QA1,M2,172.7,Kg,厚度
SWB00126,钢板,6,022Cr19Ni10,CP05T3034,GB/T 709-2019,6,冷轧,RCC-M 3,QA2,M2,47.1,Kg,厚度
SWB00127,钢板,6,022Cr19Ni10,CP05T3034,GB/T 709-2019,6,热轧,RCC-M 3,QA2,M2,47.1,Kg,厚度
SWB00128,钢板,20,022Cr19Ni10,CP05T3034,GB/T 709-2019,20,热轧,RCC-M 3,QA2,M2,157,Kg,厚度
SWB00129,钢板,22,022Cr19Ni10,CP05T3034,GB/T 709-2019,22,热轧,RCC-M 3,QA2,M2,172.7,Kg,厚度
SWB00130,钢板,6,022Cr19Ni10,CP05T3034,GB/T 709-2019,6,冷轧,RCC-M 2,QA1,M2,47.1,Kg,厚度
SWB00131,钢板,6,022Cr19Ni10,CP05T3034,GB/T 709-2019,6,热轧,RCC-M 2,QA1,M2,47.1,Kg,厚度
SWB00132,钢板,35,Q265HR,CP05T3033,GB/T 709-2019,35,热轧,RCC-M 2,QA1,M2,274.75,Kg,厚度
SWB00133,钢板,1250x0.8,DX51D+Z275,GB/T2518-2008,GB/T 709-2019,1250x0.8,热轧,S1,QA3,M,6.28,Kg,厚度
SWB00134,钢板,1250x1,DX51D+Z275,GB/T2518-2008,GB/T 709-2019,1250x1,热轧,S1,QA3,M,7.85,Kg,厚度
SWB00135,钢板,1250x1.2,DX51D+Z275,GB/T2518-2008,GB/T 709-2019,1250x1.2,热轧,S1,QA3,M,9.42,Kg,厚度
SWB00136,钢板,1219x2500x1.5,Q235B,CP05T3039,GB/T 709-2019,1219x2500x1.5,热轧,S1,QA3,个,11.78,Kg,厚度
SWB00137,钢板,1219x2500x3,Q235B,CP05T3039,GB/T 709-2019,1219x2500x3,热轧,S1,QA3,个,23.55,Kg,厚度
SWB00138,钢板,1250x1.2,022Cr17Ni12Mo2,CP05T3039,GB/T 709-2019,1250x1.2,热轧,S1,QA3,M,9.42,Kg,厚度
SWB00139,钢板,0.8,Q245R,CP05T3039,GB/T 709-2019,0.8,热轧,S1,QA3,M2,6.28,Kg,厚度
SWB00140,钢板,1.5,Q245R,CP05T3039,GB/T 709-2019,1.5,热轧,S1,QA3,M2,11.78,Kg,厚度
SWB00141,钢板,2,Q245R,CP05T3039,GB/T 709-2019,2,热轧,S1,QA3,M2,15.7,Kg,厚度
SWB00142,钢板,2.5,Q245R,CP05T3039,GB/T 709-2019,2.5,热轧,S1,QA3,M2,19.63,Kg,厚度
SWB00143,钢板,3,Q245R,CP05T3039,GB/T 709-2019,3,热轧,S1,QA3,M2,23.55,Kg,厚度
SWB00144,钢板,4,Q245R,CP05T3039,GB/T 709-2019,4,热轧,S1,QA3,M2,31.4,Kg,厚度
SWB00145,钢板,5,Q245R,CP05T3039,GB/T 709-2019,5,热轧,S1,QA3,M2,39.25,Kg,厚度
SWB00146,钢板,6,Q245R,CP05T3039,GB/T 709-2019,6,热轧,S1,QA3,M2,47.1,Kg,厚度
SWB00147,钢板,8,Q245R,CP05T3039,GB/T 709-2019,8,热轧,S1,QA3,M2,62.8,Kg,厚度
SWB00148,钢板,10,Q245R,CP05T3039,GB/T 709-2019,10,热轧,S1,QA3,M2,78.5,Kg,厚度
SWB00149,钢板,12,Q245R,CP05T3039,GB/T 709-2019,12,热轧,S1,QA3,M2,94.2,Kg,厚度
SWB00150,钢板,12.5,Q245R,CP05T3039,GB/T 709-2019,12.5,热轧,S1,QA3,M2,98.13,Kg,厚度
SWB00151,钢板,15,Q245R,CP05T3039,GB/T 709-2019,15,热轧,S1,QA3,M2,117.75,Kg,厚度
SWB00152,钢板,20,Q245R,CP05T3039,GB/T 709-2019,20,热轧,S1,QA3,M2,157,Kg,厚度
SWB00153,钢板,24,Q245R,CP05T3039,GB/T 709-2019,24,热轧,S1,QA3,M2,188.4,Kg,厚度
SWB00154,钢板,25,Q245R,CP05T3039,GB/T 709-2019,25,热轧,S1,QA3,M2,196.25,Kg,厚度
SWB00155,钢板,25.4,Q245R,CP05T3039,GB/T 709-2019,25.4,热轧,S1,QA3,M2,199.39,Kg,厚度
SWB00156,钢板,40,Q245R,CP05T3039,GB/T 709-2019,40,热轧,S1,QA3,M2,314,Kg,厚度
SWB00157,钢板,45,Q245R,CP05T3039,GB/T 709-2019,45,热轧,S1,QA3,M2,353.25,Kg,厚度
SWB00158,钢板,60,Q245R,CP05T3039,GB/T 709-2019,60,热轧,S1,QA3,M2,471,Kg,厚度
SWB00159,钢板,100,Q245R,CP05T3039,GB/T 709-2019,100,热轧,S1,QA3,M2,785,Kg,厚度
