编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
CWP00959,热轧工具钢扁钢,FB160x50,Q235B,GB/T 700-2006,GB/T 702-2008,160x50,热轧,S1,QA3,M,62.8,Kg,宽x厚
CWP00960,热轧工具钢扁钢,FB160x56,Q235B,GB/T 700-2006,GB/T 702-2008,160x56,热轧,S1,QA3,M,70.34,Kg,宽x厚
CWP00961,热轧工具钢扁钢,FB160x63,Q235B,GB/T 700-2006,GB/T 702-2008,160x63,热轧,S1,QA3,M,79.13,Kg,宽x厚
CWP00962,热轧工具钢扁钢,FB160x71,Q235B,GB/T 700-2006,GB/T 702-2008,160x71,热轧,S1,QA3,M,89.18,Kg,宽x厚
CWP00963,热轧工具钢扁钢,FB160x80,Q235B,GB/T 700-2006,GB/T 702-2008,160x80,热轧,S1,QA3,M,100.48,Kg,宽x厚
CWP00964,热轧工具钢扁钢,FB160x90,Q235B,GB/T 700-2006,GB/T 702-2008,160x90,热轧,S1,QA3,M,113.04,Kg,宽x厚
CWP00965,热轧工具钢扁钢,FB160x100,Q235B,GB/T 700-2006,GB/T 702-2008,160x100,热轧,S1,QA3,M,125.6,Kg,宽x厚
CWP00966,热轧工具钢扁钢,FB180x4,Q235B,GB/T 700-2006,GB/T 702-2008,180x4,热轧,S1,QA3,M,5.65,Kg,宽x厚
CWP00967,热轧工具钢扁钢,FB180x6,Q235B,GB/T 700-2006,GB/T 702-2008,180x6,热轧,S1,QA3,M,8.48,Kg,宽x厚
CWP00968,热轧工具钢扁钢,FB180x8,Q235B,GB/T 700-2006,GB/T 702-2008,180x8,热轧,S1,QA3,M,11.3,Kg,宽x厚
CWP00969,热轧工具钢扁钢,FB180x10,Q235B,GB/T 700-2006,GB/T 702-2008,180x10,热轧,S1,QA3,M,14.13,Kg,宽x厚
CWP00970,热轧工具钢扁钢,FB180x13,Q235B,GB/T 700-2006,GB/T 702-2008,180x13,热轧,S1,QA3,M,18.37,Kg,宽x厚
CWP00971,热轧工具钢扁钢,FB180x16,Q235B,GB/T 700-2006,GB/T 702-2008,180x16,热轧,S1,QA3,M,22.61,Kg,宽x厚
CWP00972,热轧工具钢扁钢,FB180x18,Q235B,GB/T 700-2006,GB/T 702-2008,180x18,热轧,S1,QA3,M,25.43,Kg,宽x厚
CWP00973,热轧工具钢扁钢,FB180x20,Q235B,GB/T 700-2006,GB/T 702-2008,180x20,热轧,S1,QA3,M,28.26,Kg,宽x厚
CWP00974,热轧工具钢扁钢,FB180x23,Q235B,GB/T 700-2006,GB/T 702-2008,180x23,热轧,S1,QA3,M,32.5,Kg,宽x厚
CWP00975,热轧工具钢扁钢,FB180x25,Q235B,GB/T 700-2006,GB/T 702-2008,180x25,热轧,S1,QA3,M,35.33,Kg,宽x厚
CWP00976,热轧工具钢扁钢,FB180x28,Q235B,GB/T 700-2006,GB/T 702-2008,180x28,热轧,S1,QA3,M,39.56,Kg,宽x厚
CWP00977,热轧工具钢扁钢,FB180x32,Q235B,GB/T 700-2006,GB/T 702-2008,180x32,热轧,S1,QA3,M,45.22,Kg,宽x厚
CWP00978,热轧工具钢扁钢,FB180x36,Q235B,GB/T 700-2006,GB/T 702-2008,180x36,热轧,S1,QA3,M,50.87,Kg,宽x厚
CWP00979,热轧工具钢扁钢,FB180x40,Q235B,GB/T 700-2006,GB/T 702-2008,180x40,热轧,S1,QA3,M,56.52,Kg,宽x厚
CWP00980,热轧工具钢扁钢,FB180x45,Q235B,GB/T 700-2006,GB/T 702-2008,180x45,热轧,S1,QA3,M,63.59,Kg,宽x厚
CWP00981,热轧工具钢扁钢,FB180x50,Q235B,GB/T 700-2006,GB/T 702-2008,180x50,热轧,S1,QA3,M,70.65,Kg,宽x厚
CWP00982,热轧工具钢扁钢,FB180x56,Q235B,GB/T 700-2006,GB/T 702-2008,180x56,热轧,S1,QA3,M,79.13,Kg,宽x厚
CWP00983,热轧工具钢扁钢,FB180x63,Q235B,GB/T 700-2006,GB/T 702-2008,180x63,热轧,S1,QA3,M,89.02,Kg,宽x厚
CWP00984,热轧工具钢扁钢,FB180x71,Q235B,GB/T 700-2006,GB/T 702-2008,180x71,热轧,S1,QA3,M,100.32,Kg,宽x厚
CWP00985,热轧工具钢扁钢,FB180x80,Q235B,GB/T 700-2006,GB/T 702-2008,180x80,热轧,S1,QA3,M,113.04,Kg,宽x厚
CWP00986,热轧工具钢扁钢,FB180x90,Q235B,GB/T 700-2006,GB/T 702-2008,180x90,热轧,S1,QA3,M,127.17,Kg,宽x厚
CWP00987,热轧工具钢扁钢,FB180x100,Q235B,GB/T 700-2006,GB/T 702-2008,180x100,热轧,S1,QA3,M,141.3,Kg,宽x厚
CWP00988,热轧工具钢扁钢,FB200x4,Q235B,GB/T 700-2006,GB/T 702-2008,200x4,热轧,S1,QA3,M,6.28,Kg,宽x厚
CWP00989,热轧工具钢扁钢,FB200x6,Q235B,GB/T 700-2006,GB/T 702-2008,200x6,热轧,S1,QA3,M,9.42,Kg,宽x厚
CWP00990,热轧工具钢扁钢,FB200x8,Q235B,GB/T 700-2006,GB/T 702-2008,200x8,热轧,S1,QA3,M,12.56,Kg,宽x厚
CWP00991,热轧工具钢扁钢,FB200x10,Q235B,GB/T 700-2006,GB/T 702-2008,200x10,热轧,S1,QA3,M,15.7,Kg,宽x厚
CWP00992,热轧工具钢扁钢,FB200x13,Q235B,GB/T 700-2006,GB/T 702-2008,200x13,热轧,S1,QA3,M,20.41,Kg,宽x厚
CWP00993,热轧工具钢扁钢,FB200x16,Q235B,GB/T 700-2006,GB/T 702-2008,200x16,热轧,S1,QA3,M,25.12,Kg,宽x厚
CWP00994,热轧工具钢扁钢,FB200x18,Q235B,GB/T 700-2006,GB/T 702-2008,200x18,热轧,S1,QA3,M,28.26,Kg,宽x厚
CWP00995,热轧工具钢扁钢,FB200x20,Q235B,GB/T 700-2006,GB/T 702-2008,200x20,热轧,S1,QA3,M,31.4,Kg,宽x厚
CWP00996,热轧工具钢扁钢,FB200x23,Q235B,GB/T 700-2006,GB/T 702-2008,200x23,热轧,S1,QA3,M,36.11,Kg,宽x厚
CWP00997,热轧工具钢扁钢,FB200x25,Q235B,GB/T 700-2006,GB/T 702-2008,200x25,热轧,S1,QA3,M,39.25,Kg,宽x厚
CWP00998,热轧工具钢扁钢,FB200x28,Q235B,GB/T 700-2006,GB/T 702-2008,200x28,热轧,S1,QA3,M,43.96,Kg,宽x厚
CWP00999,热轧工具钢扁钢,FB200x32,Q235B,GB/T 700-2006,GB/T 702-2008,200x32,热轧,S1,QA3,M,50.24,Kg,宽x厚
CWP01000,热轧工具钢扁钢,FB200x36,Q235B,GB/T 700-2006,GB/T 702-2008,200x36,热轧,S1,QA3,M,56.52,Kg,宽x厚
CWP01001,热轧工具钢扁钢,FB200x40,Q235B,GB/T 700-2006,GB/T 702-2008,200x40,热轧,S1,QA3,M,62.8,Kg,宽x厚
CWP01002,热轧工具钢扁钢,FB200x45,Q235B,GB/T 700-2006,GB/T 702-2008,200x45,热轧,S1,QA3,M,70.65,Kg,宽x厚
CWP01003,热轧工具钢扁钢,FB200x50,Q235B,GB/T 700-2006,GB/T 702-2008,200x50,热轧,S1,QA3,M,78.5,Kg,宽x厚
CWP01004,热轧工具钢扁钢,FB200x56,Q235B,GB/T 700-2006,GB/T 702-2008,200x56,热轧,S1,QA3,M,87.92,Kg,宽x厚
CWP01005,热轧工具钢扁钢,FB200x63,Q235B,GB/T 700-2006,GB/T 702-2008,200x63,热轧,S1,QA3,M,98.91,Kg,宽x厚
CWP01006,热轧工具钢扁钢,FB200x71,Q235B,GB/T 700-2006,GB/T 702-2008,200x71,热轧,S1,QA3,M,111.47,Kg,宽x厚
CWP01007,热轧工具钢扁钢,FB200x80,Q235B,GB/T 700-2006,GB/T 702-2008,200x80,热轧,S1,QA3,M,125.6,Kg,宽x厚
CWP01008,热轧工具钢扁钢,FB200x90,Q235B,GB/T 700-2006,GB/T 702-2008,200x90,热轧,S1,QA3,M,141.3,Kg,宽x厚
CWP01009,热轧工具钢扁钢,FB200x100,Q235B,GB/T 700-2006,GB/T 702-2008,200x100,热轧,S1,QA3,M,157,Kg,宽x厚
CWP01010,热轧工具钢扁钢,FB224x4,Q235B,GB/T 700-2006,GB/T 702-2008,224x4,热轧,S1,QA3,M,7.03,Kg,宽x厚
CWP01011,热轧工具钢扁钢,FB224x6,Q235B,GB/T 700-2006,GB/T 702-2008,224x6,热轧,S1,QA3,M,10.55,Kg,宽x厚
CWP01012,热轧工具钢扁钢,FB224x8,Q235B,GB/T 700-2006,GB/T 702-2008,224x8,热轧,S1,QA3,M,14.07,Kg,宽x厚
CWP01013,热轧工具钢扁钢,FB224x10,Q235B,GB/T 700-2006,GB/T 702-2008,224x10,热轧,S1,QA3,M,17.58,Kg,宽x厚
CWP01014,热轧工具钢扁钢,FB224x13,Q235B,GB/T 700-2006,GB/T 702-2008,224x13,热轧,S1,QA3,M,22.86,Kg,宽x厚
CWP01015,热轧工具钢扁钢,FB224x16,Q235B,GB/T 700-2006,GB/T 702-2008,224x16,热轧,S1,QA3,M,28.13,Kg,宽x厚
CWP01016,热轧工具钢扁钢,FB224x18,Q235B,GB/T 700-2006,GB/T 702-2008,224x18,热轧,S1,QA3,M,31.65,Kg,宽x厚
CWP01017,热轧工具钢扁钢,FB224x20,Q235B,GB/T 700-2006,GB/T 702-2008,224x20,热轧,S1,QA3,M,35.17,Kg,宽x厚
CWP01018,热轧工具钢扁钢,FB224x23,Q235B,GB/T 700-2006,GB/T 702-2008,224x23,热轧,S1,QA3,M,40.44,Kg,宽x厚
CWP01019,热轧工具钢扁钢,FB224x25,Q235B,GB/T 700-2006,GB/T 702-2008,224x25,热轧,S1,QA3,M,43.96,Kg,宽x厚
CWP01020,热轧工具钢扁钢,FB224x28,Q235B,GB/T 700-2006,GB/T 702-2008,224x28,热轧,S1,QA3,M,49.24,Kg,宽x厚
CWP01021,热轧工具钢扁钢,FB224x32,Q235B,GB/T 700-2006,GB/T 702-2008,224x32,热轧,S1,QA3,M,56.27,Kg,宽x厚
CWP01022,热轧工具钢扁钢,FB224x36,Q235B,GB/T 700-2006,GB/T 702-2008,224x36,热轧,S1,QA3,M,63.3,Kg,宽x厚
CWP01023,热轧工具钢扁钢,FB224x40,Q235B,GB/T 700-2006,GB/T 702-2008,224x40,热轧,S1,QA3,M,70.34,Kg,宽x厚
CWP01024,热轧工具钢扁钢,FB224x45,Q235B,GB/T 700-2006,GB/T 702-2008,224x45,热轧,S1,QA3,M,79.13,Kg,宽x厚
CWP01025,热轧工具钢扁钢,FB224x50,Q235B,GB/T 700-2006,GB/T 702-2008,224x50,热轧,S1,QA3,M,87.92,Kg,宽x厚
CWP01026,热轧工具钢扁钢,FB224x56,Q235B,GB/T 700-2006,GB/T 702-2008,224x56,热轧,S1,QA3,M,98.47,Kg,宽x厚
CWP01027,热轧工具钢扁钢,FB224x63,Q235B,GB/T 700-2006,GB/T 702-2008,224x63,热轧,S1,QA3,M,110.78,Kg,宽x厚
CWP01028,热轧工具钢扁钢,FB224x71,Q235B,GB/T 700-2006,GB/T 702-2008,224x71,热轧,S1,QA3,M,124.85,Kg,宽x厚
CWP01029,热轧工具钢扁钢,FB224x80,Q235B,GB/T 700-2006,GB/T 702-2008,224x80,热轧,S1,QA3,M,140.67,Kg,宽x厚
CWP01030,热轧工具钢扁钢,FB224x90,Q235B,GB/T 700-2006,GB/T 702-2008,224x90,热轧,S1,QA3,M,158.26,Kg,宽x厚
CWP01031,热轧工具钢扁钢,FB224x100,Q235B,GB/T 700-2006,GB/T 702-2008,224x100,热轧,S1,QA3,M,175.844,Kg,宽x厚
CWP01032,热轧工具钢扁钢,FB250x4,Q235B,GB/T 700-2006,GB/T 702-2008,250x4,热轧,S1,QA3,M,7.85,Kg,宽x厚
CWP01033,热轧工具钢扁钢,FB250x6,Q235B,GB/T 700-2006,GB/T 702-2008,250x6,热轧,S1,QA3,M,11.78,Kg,宽x厚
CWP01034,热轧工具钢扁钢,FB250x8,Q235B,GB/T 700-2006,GB/T 702-2008,250x8,热轧,S1,QA3,M,15.7,Kg,宽x厚
CWP01035,热轧工具钢扁钢,FB250x10,Q235B,GB/T 700-2006,GB/T 702-2008,250x10,热轧,S1,QA3,M,19.63,Kg,宽x厚
CWP01036,热轧工具钢扁钢,FB250x13,Q235B,GB/T 700-2006,GB/T 702-2008,250x13,热轧,S1,QA3,M,25.51,Kg,宽x厚
CWP01037,热轧工具钢扁钢,FB250x16,Q235B,GB/T 700-2006,GB/T 702-2008,250x16,热轧,S1,QA3,M,31.4,Kg,宽x厚
CWP01038,热轧工具钢扁钢,FB250x18,Q235B,GB/T 700-2006,GB/T 702-2008,250x18,热轧,S1,QA3,M,35.33,Kg,宽x厚
CWP01039,热轧工具钢扁钢,FB250x20,Q235B,GB/T 700-2006,GB/T 702-2008,250x20,热轧,S1,QA3,M,39.25,Kg,宽x厚
CWP01040,热轧工具钢扁钢,FB250x23,Q235B,GB/T 700-2006,GB/T 702-2008,250x23,热轧,S1,QA3,M,45.14,Kg,宽x厚
CWP01041,热轧工具钢扁钢,FB250x25,Q235B,GB/T 700-2006,GB/T 702-2008,250x25,热轧,S1,QA3,M,49.06,Kg,宽x厚
CWP01042,热轧工具钢扁钢,FB250x28,Q235B,GB/T 700-2006,GB/T 702-2008,250x28,热轧,S1,QA3,M,54.95,Kg,宽x厚
CWP01043,热轧工具钢扁钢,FB250x32,Q235B,GB/T 700-2006,GB/T 702-2008,250x32,热轧,S1,QA3,M,62.8,Kg,宽x厚
CWP01044,热轧工具钢扁钢,FB250x36,Q235B,GB/T 700-2006,GB/T 702-2008,250x36,热轧,S1,QA3,M,70.65,Kg,宽x厚
CWP01045,热轧工具钢扁钢,FB250x40,Q235B,GB/T 700-2006,GB/T 702-2008,250x40,热轧,S1,QA3,M,78.5,Kg,宽x厚
CWP01046,热轧工具钢扁钢,FB250x45,Q235B,GB/T 700-2006,GB/T 702-2008,250x45,热轧,S1,QA3,M,88.31,Kg,宽x厚
CWP01047,热轧工具钢扁钢,FB250x50,Q235B,GB/T 700-2006,GB/T 702-2008,250x50,热轧,S1,QA3,M,98.13,Kg,宽x厚
CWP01048,热轧工具钢扁钢,FB250x56,Q235B,GB/T 700-2006,GB/T 702-2008,250x56,热轧,S1,QA3,M,109.9,Kg,宽x厚
CWP01049,热轧工具钢扁钢,FB250x63,Q235B,GB/T 700-2006,GB/T 702-2008,250x63,热轧,S1,QA3,M,123.64,Kg,宽x厚
CWP01050,热轧工具钢扁钢,FB250x71,Q235B,GB/T 700-2006,GB/T 702-2008,250x71,热轧,S1,QA3,M,139.34,Kg,宽x厚
CWP01051,热轧工具钢扁钢,FB250x80,Q235B,GB/T 700-2006,GB/T 702-2008,250x80,热轧,S1,QA3,M,157,Kg,宽x厚
CWP01052,热轧工具钢扁钢,FB250x90,Q235B,GB/T 700-2006,GB/T 702-2008,250x90,热轧,S1,QA3,M,176.63,Kg,宽x厚
CWP01053,热轧工具钢扁钢,FB250x100,Q235B,GB/T 700-2006,GB/T 702-2008,250x100,热轧,S1,QA3,M,196.25,Kg,宽x厚
CWP01054,热轧工具钢扁钢,FB280x4,Q235B,GB/T 700-2006,GB/T 702-2008,280x4,热轧,S1,QA3,M,8.79,Kg,宽x厚
CWP01055,热轧工具钢扁钢,FB280x6,Q235B,GB/T 700-2006,GB/T 702-2008,280x6,热轧,S1,QA3,M,13.19,Kg,宽x厚
CWP01056,热轧工具钢扁钢,FB280x8,Q235B,GB/T 700-2006,GB/T 702-2008,280x8,热轧,S1,QA3,M,17.58,Kg,宽x厚
CWP01057,热轧工具钢扁钢,FB280x10,Q235B,GB/T 700-2006,GB/T 702-2008,280x10,热轧,S1,QA3,M,21.98,Kg,宽x厚
CWP01058,热轧工具钢扁钢,FB280x13,Q235B,GB/T 700-2006,GB/T 702-2008,280x13,热轧,S1,QA3,M,28.57,Kg,宽x厚
CWP01059,热轧工具钢扁钢,FB280x16,Q235B,GB/T 700-2006,GB/T 702-2008,280x16,热轧,S1,QA3,M,35.17,Kg,宽x厚
CWP01060,热轧工具钢扁钢,FB280x18,Q235B,GB/T 700-2006,GB/T 702-2008,280x18,热轧,S1,QA3,M,39.56,Kg,宽x厚
CWP01061,热轧工具钢扁钢,FB280x20,Q235B,GB/T 700-2006,GB/T 702-2008,280x20,热轧,S1,QA3,M,43.96,Kg,宽x厚
CWP01062,热轧工具钢扁钢,FB280x23,Q235B,GB/T 700-2006,GB/T 702-2008,280x23,热轧,S1,QA3,M,50.55,Kg,宽x厚
CWP01063,热轧工具钢扁钢,FB280x25,Q235B,GB/T 700-2006,GB/T 702-2008,280x25,热轧,S1,QA3,M,54.95,Kg,宽x厚
CWP01064,热轧工具钢扁钢,FB280x28,Q235B,GB/T 700-2006,GB/T 702-2008,280x28,热轧,S1,QA3,M,61.54,Kg,宽x厚
CWP01065,热轧工具钢扁钢,FB280x32,Q235B,GB/T 700-2006,GB/T 702-2008,280x32,热轧,S1,QA3,M,70.34,Kg,宽x厚
CWP01066,热轧工具钢扁钢,FB280x36,Q235B,GB/T 700-2006,GB/T 702-2008,280x36,热轧,S1,QA3,M,79.13,Kg,宽x厚
CWP01067,热轧工具钢扁钢,FB280x40,Q235B,GB/T 700-2006,GB/T 702-2008,280x40,热轧,S1,QA3,M,87.92,Kg,宽x厚
CWP01068,热轧工具钢扁钢,FB280x45,Q235B,GB/T 700-2006,GB/T 702-2008,280x45,热轧,S1,QA3,M,98.91,Kg,宽x厚
CWP01069,热轧工具钢扁钢,FB280x50,Q235B,GB/T 700-2006,GB/T 702-2008,280x50,热轧,S1,QA3,M,109.9,Kg,宽x厚
CWP01070,热轧工具钢扁钢,FB280x56,Q235B,GB/T 700-2006,GB/T 702-2008,280x56,热轧,S1,QA3,M,123.09,Kg,宽x厚
CWP01071,热轧工具钢扁钢,FB280x63,Q235B,GB/T 700-2006,GB/T 702-2008,280x63,热轧,S1,QA3,M,138.47,Kg,宽x厚
CWP01072,热轧工具钢扁钢,FB280x71,Q235B,GB/T 700-2006,GB/T 702-2008,280x71,热轧,S1,QA3,M,156.06,Kg,宽x厚
CWP01073,热轧工具钢扁钢,FB280x80,Q235B,GB/T 700-2006,GB/T 702-2008,280x80,热轧,S1,QA3,M,175.84,Kg,宽x厚
CWP01074,热轧工具钢扁钢,FB280x90,Q235B,GB/T 700-2006,GB/T 702-2008,280x90,热轧,S1,QA3,M,197.82,Kg,宽x厚
CWP01075,热轧工具钢扁钢,FB280x100,Q235B,GB/T 700-2006,GB/T 702-2008,280x100,热轧,S1,QA3,M,219.8,Kg,宽x厚
CWP01076,热轧工具钢扁钢,FB310x4,Q235B,GB/T 700-2006,GB/T 702-2008,310x4,热轧,S1,QA3,M,9.73,Kg,宽x厚
CWP01077,热轧工具钢扁钢,FB310x6,Q235B,GB/T 700-2006,GB/T 702-2008,310x6,热轧,S1,QA3,M,14.6,Kg,宽x厚
CWP01078,热轧工具钢扁钢,FB310x8,Q235B,GB/T 700-2006,GB/T 702-2008,310x8,热轧,S1,QA3,M,19.47,Kg,宽x厚
CWP01079,热轧工具钢扁钢,FB310x10,Q235B,GB/T 700-2006,GB/T 702-2008,310x10,热轧,S1,QA3,M,24.34,Kg,宽x厚
CWP01080,热轧工具钢扁钢,FB310x13,Q235B,GB/T 700-2006,GB/T 702-2008,310x13,热轧,S1,QA3,M,31.64,Kg,宽x厚
CWP01081,热轧工具钢扁钢,FB310x16,Q235B,GB/T 700-2006,GB/T 702-2008,310x16,热轧,S1,QA3,M,38.94,Kg,宽x厚
CWP01082,热轧工具钢扁钢,FB310x18,Q235B,GB/T 700-2006,GB/T 702-2008,310x18,热轧,S1,QA3,M,43.8,Kg,宽x厚
CWP01083,热轧工具钢扁钢,FB310x20,Q235B,GB/T 700-2006,GB/T 702-2008,310x20,热轧,S1,QA3,M,48.67,Kg,宽x厚
CWP01084,热轧工具钢扁钢,FB310x23,Q235B,GB/T 700-2006,GB/T 702-2008,310x23,热轧,S1,QA3,M,55.97,Kg,宽x厚
CWP01085,热轧工具钢扁钢,FB310x25,Q235B,GB/T 700-2006,GB/T 702-2008,310x25,热轧,S1,QA3,M,60.84,Kg,宽x厚
CWP01086,热轧工具钢扁钢,FB310x28,Q235B,GB/T 700-2006,GB/T 702-2008,310x28,热轧,S1,QA3,M,68.14,Kg,宽x厚
CWP01087,热轧工具钢扁钢,FB310x32,Q235B,GB/T 700-2006,GB/T 702-2008,310x32,热轧,S1,QA3,M,77.87,Kg,宽x厚
CWP01088,热轧工具钢扁钢,FB310x36,Q235B,GB/T 700-2006,GB/T 702-2008,310x36,热轧,S1,QA3,M,87.61,Kg,宽x厚
CWP01089,热轧工具钢扁钢,FB310x40,Q235B,GB/T 700-2006,GB/T 702-2008,310x40,热轧,S1,QA3,M,97.34,Kg,宽x厚
CWP01090,热轧工具钢扁钢,FB310x45,Q235B,GB/T 700-2006,GB/T 702-2008,310x45,热轧,S1,QA3,M,109.51,Kg,宽x厚
CWP01091,热轧工具钢扁钢,FB310x50,Q235B,GB/T 700-2006,GB/T 702-2008,310x50,热轧,S1,QA3,M,121.68,Kg,宽x厚
CWP01092,热轧工具钢扁钢,FB310x56,Q235B,GB/T 700-2006,GB/T 702-2008,310x56,热轧,S1,QA3,M,136.28,Kg,宽x厚
CWP01093,热轧工具钢扁钢,FB310x63,Q235B,GB/T 700-2006,GB/T 702-2008,310x63,热轧,S1,QA3,M,153.31,Kg,宽x厚
CWP01094,热轧工具钢扁钢,FB310x71,Q235B,GB/T 700-2006,GB/T 702-2008,310x71,热轧,S1,QA3,M,172.78,Kg,宽x厚
CWP01095,热轧工具钢扁钢,FB310x80,Q235B,GB/T 700-2006,GB/T 702-2008,310x80,热轧,S1,QA3,M,194.68,Kg,宽x厚
CWP01096,热轧工具钢扁钢,FB310x90,Q235B,GB/T 700-2006,GB/T 702-2008,310x90,热轧,S1,QA3,M,219.02,Kg,宽x厚
CWP01097,热轧工具钢扁钢,FB310x100,Q235B,GB/T 700-2006,GB/T 702-2008,310x100,热轧,S1,QA3,M,243.35,Kg,宽x厚
CWO00100,方形冷弯空心型钢,QRO20x1.2,Q235B,GB/T 700-2006,GB/T 6728-2002,20x1.2,冷弯,S1,QA3,M,0.679,Kg,边长x壁厚
CWO00101,方形冷弯空心型钢,QRO20x1.5,Q235B,GB/T 700-2006,GB/T 6728-2002,20x1.5,冷弯,S1,QA3,M,0.826,Kg,边长x壁厚
CWO00102,方形冷弯空心型钢,QRO20x1.75,Q235B,GB/T 700-2006,GB/T 6728-2002,20x1.75,冷弯,S1,QA3,M,0.941,Kg,边长x壁厚
CWO00103,方形冷弯空心型钢,QRO20x2,Q235B,GB/T 700-2006,GB/T 6728-2002,20x2,冷弯,S1,QA3,M,1.05,Kg,边长x壁厚
CWO00104,方形冷弯空心型钢,QRO30x1.5,Q235B,GB/T 700-2006,GB/T 6728-2002,30x1.5,冷弯,S1,QA3,M,1.296,Kg,边长x壁厚
CWO00105,方形冷弯空心型钢,QRO30x1.75,Q235B,GB/T 700-2006,GB/T 6728-2002,30x1.75,冷弯,S1,QA3,M,1.49,Kg,边长x壁厚
CWO00106,方形冷弯空心型钢,QRO30x2,Q235B,GB/T 700-2006,GB/T 6728-2002,30x2,冷弯,S1,QA3,M,1.677,Kg,边长x壁厚
CWO00107,方形冷弯空心型钢,QRO30x2.5,Q235B,GB/T 700-2006,GB/T 6728-2002,30x2.5,冷弯,S1,QA3,M,2.032,Kg,边长x壁厚
CWO00108,方形冷弯空心型钢,QRO30x3,Q235B,GB/T 700-2006,GB/T 6728-2002,30x3,冷弯,S1,QA3,M,2.361,Kg,边长x壁厚
CWO00109,方形冷弯空心型钢,QRO40x1.5,Q235B,GB/T 700-2006,GB/T 6728-2002,40x1.5,冷弯,S1,QA3,M,1.767,Kg,边长x壁厚
CWO00110,方形冷弯空心型钢,QRO40x1.75,Q235B,GB/T 700-2006,GB/T 6728-2002,40x1.75,冷弯,S1,QA3,M,2.039,Kg,边长x壁厚
CWO00111,方形冷弯空心型钢,QRO40x2,Q235B,GB/T 700-2006,GB/T 6728-2002,40x2,冷弯,S1,QA3,M,2.305,Kg,边长x壁厚
CWO00112,方形冷弯空心型钢,QRO40x2.5,Q235B,GB/T 700-2006,GB/T 6728-2002,40x2.5,冷弯,S1,QA3,M,2.817,Kg,边长x壁厚
CWO00113,方形冷弯空心型钢,QRO40x3,Q235B,GB/T 700-2006,GB/T 6728-2002,40x3,冷弯,S1,QA3,M,3.303,Kg,边长x壁厚
CWO00114,方形冷弯空心型钢,QRO40x4,Q235B,GB/T 700-2006,GB/T 6728-2002,40x4,冷弯,S1,QA3,M,4.198,Kg,边长x壁厚
CWO00115,方形冷弯空心型钢,QRO50x1.5,Q235B,GB/T 700-2006,GB/T 6728-2002,50x1.5,冷弯,S1,QA3,M,2.238,Kg,边长x壁厚
CWO00116,方形冷弯空心型钢,QRO50x1.75,Q235B,GB/T 700-2006,GB/T 6728-2002,50x1.75,冷弯,S1,QA3,M,2.589,Kg,边长x壁厚
CWO00117,方形冷弯空心型钢,QRO50x2,Q235B,GB/T 700-2006,GB/T 6728-2002,50x2,冷弯,S1,QA3,M,2.933,Kg,边长x壁厚
CWO00118,方形冷弯空心型钢,QRO50x2.5,Q235B,GB/T 700-2006,GB/T 6728-2002,50x2.5,冷弯,S1,QA3,M,3.602,Kg,边长x壁厚
CWO00119,方形冷弯空心型钢,QRO50x3,Q235B,GB/T 700-2006,GB/T 6728-2002,50x3,冷弯,S1,QA3,M,4.245,Kg,边长x壁厚
CWO00120,方形冷弯空心型钢,QRO50x4,Q235B,GB/T 700-2006,GB/T 6728-2002,50x4,冷弯,S1,QA3,M,5.454,Kg,边长x壁厚
CWO00121,方形冷弯空心型钢,QRO60x2,Q235B,GB/T 700-2006,GB/T 6728-2002,60x2,冷弯,S1,QA3,M,3.56,Kg,边长x壁厚
CWO00122,方形冷弯空心型钢,QRO60x2.5,Q235B,GB/T 700-2006,GB/T 6728-2002,60x2.5,冷弯,S1,QA3,M,4.387,Kg,边长x壁厚
CWO00123,方形冷弯空心型钢,QRO60x3,Q235B,GB/T 700-2006,GB/T 6728-2002,60x3,冷弯,S1,QA3,M,5.187,Kg,边长x壁厚
CWO00124,方形冷弯空心型钢,QRO60x4,Q235B,GB/T 700-2006,GB/T 6728-2002,60x4,冷弯,S1,QA3,M,6.71,Kg,边长x壁厚
CWO00125,方形冷弯空心型钢,QRO60x5,Q235B,GB/T 700-2006,GB/T 6728-2002,60x5,冷弯,S1,QA3,M,8.129,Kg,边长x壁厚
CWO00126,方形冷弯空心型钢,QRO70x2.5,Q235B,GB/T 700-2006,GB/T 6728-2002,70x2.5,冷弯,S1,QA3,M,5.17,Kg,边长x壁厚
CWO00127,方形冷弯空心型钢,QRO70x3,Q235B,GB/T 700-2006,GB/T 6728-2002,70x3,冷弯,S1,QA3,M,6.129,Kg,边长x壁厚
CWO00128,方形冷弯空心型钢,QRO70x4,Q235B,GB/T 700-2006,GB/T 6728-2002,70x4,冷弯,S1,QA3,M,7.966,Kg,边长x壁厚
CWO00129,方形冷弯空心型钢,QRO70x5,Q235B,GB/T 700-2006,GB/T 6728-2002,70x5,冷弯,S1,QA3,M,9.699,Kg,边长x壁厚
CWO00130,方形冷弯空心型钢,QRO80x2.5,Q235B,GB/T 700-2006,GB/T 6728-2002,80x2.5,冷弯,S1,QA3,M,5.957,Kg,边长x壁厚
CWO00131,方形冷弯空心型钢,QRO80x3,Q235B,GB/T 700-2006,GB/T 6728-2002,80x3,冷弯,S1,QA3,M,7.071,Kg,边长x壁厚
